id,name,type,level,rarity,vendor_value
11425,Valkyrie Masquerade Raiments,Armor,65,Rare,248
11426,Berserker's Masquerade Raiments,Armor,65,Rare,248
11427,Rampager's Masquerade Raiments,Armor,65,Rare,248
11428,Knight's Masquerade Raiments,Armor,65,Rare,248
11429,Ravaging Masquerade Raiments,Armor,50,Rare,203
11430,Rejuvenating Masquerade Raiments,Armor,50,Rare,203
11431,Honed Masquerade Raiments,Armor,50,Rare,203
11432,Masquerade Raiments,Armor,50,Rare,203
11433,Strong Masquerade Raiments,Armor,50,Rare,203
11434,Vigorous Masquerade Raiments,Armor,50,Rare,203
11435,Hearty Masquerade Raiments,Armor,50,Rare,203
11436,Ravaging Masquerade Raiments,Armor,35,Rare,153
11437,Rejuvenating Masquerade Raiments,Armor,35,Rare,153
11438,Honed Masquerade Raiments,Armor,35,Rare,153
11439,Masquerade Raiments,Armor,35,Rare,153
11440,Strong Masquerade Raiments,Armor,35,Rare,153
11441,Vigorous Masquerade Raiments,Armor,35,Rare,153
11442,Hearty Masquerade Raiments,Armor,35,Rare,153
11443,Carrion Masquerade Mask,Armor,65,Rare,207
11444,Cleric's Masquerade Mask,Armor,65,Rare,207
11446,Valkyrie Masquerade Mask,Armor,65,Rare,207
11447,Berserker's Masquerade Mask,Armor,65,Rare,207
11448,Rampager's Masquerade Mask,Armor,65,Rare,207
11449,Knight's Masquerade Mask,Armor,65,Rare,207
11450,Ravaging Masquerade Mask,Armor,50,Rare,169
11451,Rejuvenating Masquerade Mask,Armor,50,Rare,169
11452,Honed Masquerade Mask,Armor,50,Rare,169
11454,Strong Masquerade Mask,Armor,50,Rare,169
11455,Vigorous Masquerade Mask,Armor,50,Rare,169
11456,Hearty Masquerade Mask,Armor,50,Rare,169
11457,Ravaging Masquerade Mask,Armor,35,Rare,128
11458,Rejuvenating Masquerade Mask,Armor,35,Rare,128
11459,Honed Masquerade Mask,Armor,35,Rare,128
11460,Masquerade Mask,Armor,35,Rare,128
11461,Strong Masquerade Mask,Armor,35,Rare,128
11462,Vigorous Masquerade Mask,Armor,35,Rare,128
11463,Hearty Masquerade Mask,Armor,35,Rare,128
11464,Carrion Masquerade Leggings,Armor,65,Rare,231
11465,Cleric's Masquerade Leggings,Armor,65,Rare,231
11466,Masquerade Leggings,Armor,65,Rare,231
11467,Valkyrie Masquerade Leggings,Armor,65,Rare,231
11468,Berserker's Masquerade Leggings,Armor,65,Rare,231
11469,Rampager's Masquerade Leggings,Armor,65,Rare,231
11470,Knight's Masquerade Leggings,Armor,65,Rare,231
11471,Ravaging Masquerade Leggings,Armor,50,Rare,189
11472,Rejuvenating Masquerade Leggings,Armor,50,Rare,189
11473,Honed Masquerade Leggings,Armor,50,Rare,189
11475,Strong Masquerade Leggings,Armor,50,Rare,189
11476,Vigorous Masquerade Leggings,Armor,50,Rare,189
11477,Hearty Masquerade Leggings,Armor,50,Rare,189
11478,Ravaging Masquerade Leggings,Armor,35,Rare,143
11479,Rejuvenating Masquerade Leggings,Armor,35,Rare,143
11480,Honed Masquerade Leggings,Armor,35,Rare,143
11481,Masquerade Leggings,Armor,35,Rare,143
11482,Strong Masquerade Leggings,Armor,35,Rare,143
11483,Vigorous Masquerade Leggings,Armor,35,Rare,143
11484,Hearty Masquerade Leggings,Armor,35,Rare,143
11485,Carrion Masquerade Gloves,Armor,65,Rare,149
11486,Cleric's Masquerade Gloves,Armor,65,Rare,149
11488,Valkyrie Masquerade Gloves,Armor,65,Rare,149
11489,Berserker's Masquerade Gloves,Armor,65,Rare,149
11490,Rampager's Masquerade Gloves,Armor,65,Rare,149
11491,Knight's Masquerade Gloves,Armor,65,Rare,149
11492,Ravaging Masquerade Gloves,Armor,50,Rare,122
11493,Rejuvenating Masquerade Gloves,Armor,50,Rare,122
11494,Honed Masquerade Gloves,Armor,50,Rare,122
11495,Masquerade Gloves,Armor,50,Rare,122
11496,Strong Masquerade Gloves,Armor,50,Rare,122
11497,Vigorous Masquerade Gloves,Armor,50,Rare,122
11498,Hearty Masquerade Gloves,Armor,50,Rare,122
11499,Ravaging Masquerade Gloves,Armor,35,Rare,92
11500,Rejuvenating Masquerade Gloves,Armor,35,Rare,92
11501,Honed Masquerade Gloves,Armor,35,Rare,92
11502,Masquerade Gloves,Armor,35,Rare,92
11503,Strong Masquerade Gloves,Armor,35,Rare,92
11504,Vigorous Masquerade Gloves,Armor,35,Rare,92
11505,Hearty Masquerade Gloves,Armor,35,Rare,92
11506,Mighty Seeker Boots,Armor,10,Fine,15
11507,Vital Seeker Boots,Armor,10,Fine,15
11508,Mighty Seeker Boots,Armor,20,Masterwork,48
11509,Vital Seeker Boots,Armor,20,Masterwork,48
11510,Precise Seeker Boots,Armor,15,Fine,20
11511,Resilient Seeker Boots,Armor,15,Fine,20
11512,Healing Seeker Boots,Armor,15,Fine,20
11513,Precise Seeker Boots,Armor,20,Masterwork,48
11514,Resilient Seeker Boots,Armor,20,Masterwork,48
11515,Outlaw Boots,Armor,35,Masterwork,68
11516,Vigorous Outlaw Boots,Armor,35,Masterwork,68
11517,Strong Outlaw Boots,Armor,30,Fine,31
11518,Outlaw Boots,Armor,25,Fine,27
11519,Strong Outlaw Boots,Armor,35,Masterwork,68
11520,Vigorous Outlaw Boots,Armor,25,Fine,27
11521,Honed Outlaw Boots,Armor,30,Fine,31
11522,Honed Outlaw Boots,Armor,35,Masterwork,68
11523,Hearty Outlaw Boots,Armor,30,Fine,31
11524,Leather Shoes,Armor,40,Fine,38
11525,Strong Leather Shoes,Armor,50,Masterwork,52
11526,Hearty Leather Shoes,Armor,50,Masterwork,52
11527,Ravaging Leather Shoes,Armor,40,Fine,38
11528,Honed Leather Shoes,Armor,45,Fine,41
11529,Ravaging Leather Shoes,Armor,50,Masterwork,52
11530,Honed Leather Shoes,Armor,50,Masterwork,52
11531,Leather Shoes,Armor,50,Masterwork,52
11532,Strong Leather Shoes,Armor,45,Fine,41
11533,Vigorous Leather Shoes,Armor,40,Fine,38
11534,Hearty Leather Shoes,Armor,45,Fine,41
11535,Vigorous Leather Shoes,Armor,50,Masterwork,52
11536,Mighty Seeker Coat,Armor,10,Fine,23
11537,Vital Seeker Coat,Armor,10,Fine,23
11538,Mighty Seeker Coat,Armor,20,Masterwork,72
11539,Vital Seeker Coat,Armor,20,Masterwork,72
11540,Precise Seeker Coat,Armor,15,Fine,30
11541,Resilient Seeker Coat,Armor,15,Fine,30
11542,Healing Seeker Coat,Armor,15,Fine,30
11543,Precise Seeker Coat,Armor,20,Masterwork,72
11544,Resilient Seeker Coat,Armor,20,Masterwork,72
11545,Outlaw Coat,Armor,35,Masterwork,102
11546,Vigorous Outlaw Coat,Armor,35,Masterwork,102
11547,Strong Outlaw Coat,Armor,30,Fine,47
11548,Outlaw Coat,Armor,25,Fine,41
11549,Strong Outlaw Coat,Armor,35,Masterwork,102
11550,Vigorous Outlaw Coat,Armor,25,Fine,41
11551,Honed Outlaw Coat,Armor,30,Fine,47
11552,Honed Outlaw Coat,Armor,35,Masterwork,102
11553,Hearty Outlaw Coat,Armor,30,Fine,47
11554,Leather Coat,Armor,40,Fine,57
11555,Strong Leather Coat,Armor,50,Masterwork,135
11556,Hearty Leather Coat,Armor,50,Masterwork,135
11557,Ravaging Leather Coat,Armor,40,Fine,57
11558,Honed Leather Coat,Armor,45,Fine,62
11559,Ravaging Leather Coat,Armor,50,Masterwork,135
11560,Honed Leather Coat,Armor,50,Masterwork,135
11561,Leather Coat,Armor,50,Masterwork,135
11562,Strong Leather Coat,Armor,45,Fine,62
11563,Vigorous Leather Coat,Armor,40,Fine,57
11564,Hearty Leather Coat,Armor,45,Fine,62
11565,Vigorous Leather Coat,Armor,50,Masterwork,135
11566,Mighty Seeker Gloves,Armor,10,Fine,14
11567,Vital Seeker Gloves,Armor,10,Fine,14
11568,Mighty Seeker Gloves,Armor,20,Masterwork,44
11569,Vital Seeker Gloves,Armor,20,Masterwork,44
11570,Precise Seeker Gloves,Armor,15,Fine,18
11571,Resilient Seeker Gloves,Armor,15,Fine,18
11572,Healing Seeker Gloves,Armor,15,Fine,18
11573,Precise Seeker Gloves,Armor,20,Masterwork,44
11574,Resilient Seeker Gloves,Armor,20,Masterwork,44
11575,Outlaw Gloves,Armor,35,Masterwork,62
11576,Vigorous Outlaw Gloves,Armor,35,Masterwork,62
11577,Strong Outlaw Gloves,Armor,30,Fine,28
11578,Outlaw Gloves,Armor,25,Fine,25
11579,Strong Outlaw Gloves,Armor,35,Masterwork,62
11580,Vigorous Outlaw Gloves,Armor,25,Fine,25
11581,Honed Outlaw Gloves,Armor,30,Fine,28
11582,Honed Outlaw Gloves,Armor,35,Masterwork,62
11583,Hearty Outlaw Gloves,Armor,30,Fine,28
11584,Leather Gloves,Armor,40,Fine,35
11585,Strong Leather Gloves,Armor,50,Masterwork,81
11586,Hearty Leather Gloves,Armor,50,Masterwork,81
11587,Ravaging Leather Gloves,Armor,40,Fine,35
11588,Honed Leather Gloves,Armor,45,Fine,37
11589,Ravaging Leather Gloves,Armor,50,Masterwork,81
11590,Honed Leather Gloves,Armor,50,Masterwork,81
11591,Leather Gloves,Armor,50,Masterwork,81
11592,Strong Leather Gloves,Armor,45,Fine,37
11593,Vigorous Leather Gloves,Armor,40,Fine,35
11594,Hearty Leather Gloves,Armor,45,Fine,37
11595,Vigorous Leather Gloves,Armor,50,Masterwork,81
11596,Mighty Seeker Pants,Armor,10,Fine,21
11597,Vital Seeker Pants,Armor,10,Fine,21
11598,Mighty Seeker Pants,Armor,20,Masterwork,68
11599,Vital Seeker Pants,Armor,20,Masterwork,68
11600,Precise Seeker Pants,Armor,15,Fine,28
11601,Resilient Seeker Pants,Armor,15,Fine,28
11602,Healing Seeker Pants,Armor,15,Fine,28
11603,Precise Seeker Pants,Armor,20,Masterwork,68
11604,Resilient Seeker Pants,Armor,20,Masterwork,68
11606,Vigorous Outlaw Pants,Armor,35,Masterwork,96
11607,Strong Outlaw Pants,Armor,30,Fine,44
11608,Outlaw Pants,Armor,25,Fine,38
11609,Strong Outlaw Pants,Armor,35,Masterwork,96
11610,Vigorous Outlaw Pants,Armor,25,Fine,38
11611,Honed Outlaw Pants,Armor,30,Fine,44
11612,Honed Outlaw Pants,Armor,35,Masterwork,96
11613,Hearty Outlaw Pants,Armor,30,Fine,44
11614,Leather Pants,Armor,40,Fine,54
11615,Strong Leather Pants,Armor,50,Masterwork,126
11616,Hearty Leather Pants,Armor,50,Masterwork,126
11617,Ravaging Leather Pants,Armor,40,Fine,54
11618,Honed Leather Pants,Armor,45,Fine,58
11619,Ravaging Leather Pants,Armor,50,Masterwork,126
11620,Honed Leather Pants,Armor,50,Masterwork,126
11621,Leather Pants,Armor,50,Masterwork,126
11622,Strong Leather Pants,Armor,45,Fine,58
11623,Vigorous Leather Pants,Armor,40,Fine,54
11624,Hearty Leather Pants,Armor,45,Fine,58
11625,Vigorous Leather Pants,Armor,50,Masterwork,126
11626,Leather Shoulders,Armor,40,Fine,42
11627,Strong Leather Shoulders,Armor,50,Masterwork,99
11628,Hearty Leather Shoulders,Armor,50,Masterwork,99
11629,Honed Leather Shoulders,Armor,45,Fine,46
11630,Ravaging Leather Shoulders,Armor,40,Fine,42
11631,Honed Leather Shoulders,Armor,50,Masterwork,99
11632,Leather Shoulders,Armor,50,Masterwork,99
11633,Ravaging Leather Shoulders,Armor,50,Masterwork,99
11634,Strong Leather Shoulders,Armor,45,Fine,46
11635,Hearty Leather Shoulders,Armor,45,Fine,46
11636,Vigorous Leather Shoulders,Armor,40,Fine,42
11637,Vigorous Leather Shoulders,Armor,50,Masterwork,99
11638,Mighty Seeker Mask,Armor,15,Fine,25
11639,Vital Seeker Mask,Armor,15,Fine,25
11640,Mighty Seeker Mask,Armor,20,Masterwork,60
11641,Vital Seeker Mask,Armor,20,Masterwork,60
11642,Precise Seeker Mask,Armor,15,Fine,25
11643,Resilient Seeker Mask,Armor,15,Fine,25
11644,Healing Seeker Mask,Armor,15,Fine,25
11645,Precise Seeker Mask,Armor,20,Masterwork,60
11646,Resilient Seeker Mask,Armor,20,Masterwork,60
11647,Outlaw Mask,Armor,35,Masterwork,85
11648,Vigorous Outlaw Mask,Armor,35,Masterwork,85
11649,Strong Outlaw Mask,Armor,30,Fine,39
11650,Outlaw Mask,Armor,25,Fine,34
11651,Strong Outlaw Mask,Armor,35,Masterwork,85
11652,Vigorous Outlaw Mask,Armor,25,Fine,34
11653,Honed Outlaw Mask,Armor,30,Fine,39
11654,Honed Outlaw Mask,Armor,35,Masterwork,85
11655,Hearty Outlaw Mask,Armor,30,Fine,39
11656,Ravaging Leather Mask,Armor,40,Fine,48
11657,Strong Leather Mask,Armor,50,Masterwork,113
11658,Hearty Leather Mask,Armor,50,Masterwork,113
11659,Leather Mask,Armor,40,Fine,48
11660,Honed Leather Mask,Armor,45,Fine,52
11661,Ravaging Leather Mask,Armor,50,Masterwork,113
11662,Leather Mask,Armor,50,Masterwork,113
11663,Honed Leather Mask,Armor,50,Masterwork,113
11664,Strong Leather Mask,Armor,45,Fine,52
11665,Vigorous Leather Mask,Armor,40,Fine,48
11666,Hearty Leather Mask,Armor,45,Fine,52
11667,Vigorous Leather Mask,Armor,50,Masterwork,113
11668,Malign Seeker Pants,Armor,10,Fine,21
11669,Healing Seeker Pants,Armor,20,Masterwork,68
11670,Malign Seeker Pants,Armor,20,Masterwork,68
11671,Ravaging Outlaw Pants,Armor,25,Fine,38
11672,Ravaging Outlaw Pants,Armor,35,Masterwork,96
11673,Hearty Outlaw Pants,Armor,35,Masterwork,96
11674,Malign Seeker Coat,Armor,20,Masterwork,72
11675,Healing Seeker Coat,Armor,20,Masterwork,72
11676,Malign Seeker Coat,Armor,10,Fine,23
11677,Ravaging Outlaw Coat,Armor,25,Fine,41
11678,Ravaging Outlaw Coat,Armor,35,Masterwork,102
11679,Hearty Outlaw Coat,Armor,35,Masterwork,102
11680,Malign Seeker Gloves,Armor,20,Masterwork,44
11681,Healing Seeker Gloves,Armor,20,Masterwork,44
11682,Malign Seeker Gloves,Armor,10,Fine,14
11683,Ravaging Outlaw Gloves,Armor,25,Fine,25
11684,Ravaging Outlaw Gloves,Armor,35,Masterwork,62
11685,Hearty Outlaw Gloves,Armor,35,Masterwork,62
11686,Malign Seeker Boots,Armor,20,Masterwork,48
11687,Healing Seeker Boots,Armor,20,Masterwork,48
11688,Malign Seeker Boots,Armor,10,Fine,15
11689,Ravaging Outlaw Boots,Armor,25,Fine,27
11690,Ravaging Outlaw Boots,Armor,35,Masterwork,68
11691,Hearty Outlaw Boots,Armor,35,Masterwork,68
11692,Mighty Seeker Shoulders,Armor,20,Fine,27
11693,Vital Seeker Shoulders,Armor,20,Fine,27
11694,Healing Seeker Shoulders,Armor,20,Fine,27
11695,Precise Seeker Shoulders,Armor,20,Fine,27
11696,Resilient Seeker Shoulders,Armor,20,Fine,27
11697,Malign Seeker Shoulders,Armor,20,Fine,27
11698,Malign Seeker Shoulders,Armor,20,Masterwork,53
11699,Healing Seeker Shoulders,Armor,20,Masterwork,53
11700,Mighty Seeker Shoulders,Armor,20,Masterwork,53
11701,Precise Seeker Shoulders,Armor,20,Masterwork,53
11702,Resilient Seeker Shoulders,Armor,20,Masterwork,53
11703,Vital Seeker Shoulders,Armor,20,Masterwork,53
11704,Ravaging Outlaw Shoulders,Armor,25,Fine,30
11705,Outlaw Shoulders,Armor,25,Fine,30
11706,Vigorous Outlaw Shoulders,Armor,25,Fine,30
11707,Strong Outlaw Shoulders,Armor,30,Fine,35
11708,Honed Outlaw Shoulders,Armor,30,Fine,35
11709,Hearty Outlaw Shoulders,Armor,30,Fine,35
11710,Ravaging Outlaw Shoulders,Armor,35,Masterwork,75
11711,Outlaw Shoulders,Armor,35,Masterwork,75
11712,Vigorous Outlaw Shoulders,Armor,35,Masterwork,75
11713,Strong Outlaw Shoulders,Armor,35,Masterwork,75
11714,Honed Outlaw Shoulders,Armor,35,Masterwork,75
11715,Hearty Outlaw Shoulders,Armor,35,Masterwork,75
11716,Malign Seeker Mask,Armor,20,Masterwork,60
11717,Healing Seeker Mask,Armor,20,Masterwork,60
11718,Malign Seeker Mask,Armor,15,Fine,25
11719,Ravaging Outlaw Mask,Armor,25,Fine,34
11720,Ravaging Outlaw Mask,Armor,35,Masterwork,85
11721,Hearty Outlaw Mask,Armor,35,Masterwork,85
11722,Valkyrie Rascal Pants,Armor,55,Fine,57
11723,Carrion Rascal Pants,Armor,55,Fine,57
11724,Knight's Rascal Pants,Armor,55,Fine,57
11725,Rampager's Rascal Pants,Armor,60,Fine,62
11726,Berserker's Rascal Pants,Armor,60,Fine,62
11727,Cleric's Rascal Pants,Armor,60,Fine,62
11728,Rascal Pants,Armor,60,Fine,62
11729,Berserker's Rascal Pants,Armor,65,Masterwork,67
11730,Cleric's Rascal Pants,Armor,65,Masterwork,67
11731,Valkyrie Rascal Pants,Armor,65,Masterwork,67
11732,Carrion Rascal Pants,Armor,65,Masterwork,67
11733,Knight's Rascal Pants,Armor,65,Masterwork,67
11734,Rampager's Rascal Pants,Armor,65,Masterwork,67
11735,Rascal Pants,Armor,65,Masterwork,67
11736,Carrion Prowler Pants,Armor,80,Masterwork,80
11737,Knight's Prowler Pants,Armor,80,Masterwork,80
11738,Valkyrie Prowler Pants,Armor,80,Masterwork,80
11739,Cleric's Prowler Pants,Armor,80,Masterwork,80
11740,Prowler Pants,Armor,80,Masterwork,80
11741,Berserker's Prowler Pants,Armor,75,Fine,77
11742,Cleric's Prowler Pants,Armor,75,Fine,77
11743,Valkyrie Prowler Pants,Armor,70,Fine,72
11744,Carrion Prowler Pants,Armor,70,Fine,72
11745,Knight's Prowler Pants,Armor,70,Fine,72
11746,Berserker's Prowler Pants,Armor,80,Masterwork,80
11747,Rampager's Prowler Pants,Armor,75,Fine,77
11748,Prowler Pants,Armor,75,Fine,77
11749,Rampager's Prowler Pants,Armor,80,Masterwork,80
11750,Carrion Noble Pants,Armor,80,Rare,160
11751,Cleric's Noble Pants,Armor,80,Rare,160
11752,Noble Pants,Armor,80,Rare,160
11753,Berserker's Noble Pants,Armor,80,Rare,160
11754,Rampager's Noble Pants,Armor,80,Rare,160
11755,Knight's Noble Pants,Armor,80,Rare,160
11756,Valkyrie Noble Pants,Armor,80,Rare,160
11757,Carrion Emblazoned Pants,Armor,80,Exotic,240
11758,Cleric's Emblazoned Pants,Armor,80,Exotic,240
11759,Emblazoned Pants,Armor,80,Exotic,240
11760,Berserker's Emblazoned Pants,Armor,80,Exotic,240
11761,Rampager's Emblazoned Pants,Armor,80,Exotic,240
11762,Knight's Emblazoned Pants,Armor,80,Exotic,240
11763,Valkyrie Emblazoned Pants,Armor,80,Exotic,240
11764,Valkyrie Rascal Coat,Armor,55,Fine,57
11765,Carrion Rascal Coat,Armor,55,Fine,57
11766,Knight's Rascal Coat,Armor,55,Fine,57
11767,Rampager's Rascal Coat,Armor,60,Fine,62
11768,Berserker's Rascal Coat,Armor,60,Fine,62
11769,Cleric's Rascal Coat,Armor,60,Fine,62
11770,Rascal Coat,Armor,60,Fine,62
11771,Berserker's Rascal Coat,Armor,65,Masterwork,67
11772,Cleric's Rascal Coat,Armor,65,Masterwork,67
11773,Valkyrie Rascal Coat,Armor,65,Masterwork,67
11774,Carrion Rascal Coat,Armor,65,Masterwork,67
11775,Knight's Rascal Coat,Armor,65,Masterwork,67
11776,Rampager's Rascal Coat,Armor,65,Masterwork,67
11777,Rascal Coat,Armor,65,Masterwork,67
11778,Carrion Prowler Coat,Armor,80,Masterwork,80
11779,Knight's Prowler Coat,Armor,80,Masterwork,80
11780,Valkyrie Prowler Coat,Armor,80,Masterwork,80
11781,Cleric's Prowler Coat,Armor,80,Masterwork,80
11782,Prowler Coat,Armor,80,Masterwork,80
11783,Berserker's Prowler Coat,Armor,75,Fine,77
11784,Cleric's Prowler Coat,Armor,75,Fine,77
11785,Valkyrie Prowler Coat,Armor,70,Fine,72
11786,Carrion Prowler Coat,Armor,70,Fine,72
11787,Knight's Prowler Coat,Armor,70,Fine,72
11788,Berserker's Prowler Coat,Armor,80,Masterwork,80
11789,Rampager's Prowler Coat,Armor,75,Fine,77
11790,Prowler Coat,Armor,75,Fine,77
11791,Rampager's Prowler Coat,Armor,80,Masterwork,80
11792,Carrion Noble Coat,Armor,80,Rare,160
11793,Cleric's Noble Coat,Armor,80,Rare,160
11794,Noble Coat,Armor,80,Rare,160
11795,Berserker's Noble Coat,Armor,80,Rare,160
11796,Rampager's Noble Coat,Armor,80,Rare,160
11797,Knight's Noble Coat,Armor,80,Rare,160
11798,Valkyrie Noble Coat,Armor,80,Rare,160
11799,Carrion Emblazoned Coat,Armor,80,Exotic,240
11800,Cleric's Emblazoned Coat,Armor,80,Exotic,240
11801,Emblazoned Coat,Armor,80,Exotic,240
11802,Berserker's Emblazoned Coat,Armor,80,Exotic,240
11803,Rampager's Emblazoned Coat,Armor,80,Exotic,240
11804,Knight's Emblazoned Coat,Armor,80,Exotic,240
11805,Valkyrie Emblazoned Coat,Armor,80,Exotic,240
11806,Valkyrie Rascal Gloves,Armor,55,Fine,57
11807,Carrion Rascal Gloves,Armor,55,Fine,57
11808,Knight's Rascal Gloves,Armor,55,Fine,57
11809,Rampager's Rascal Gloves,Armor,60,Fine,62
11810,Berserker's Rascal Gloves,Armor,60,Fine,62
11811,Cleric's Rascal Gloves,Armor,60,Fine,62
11812,Rascal Gloves,Armor,60,Fine,62
11813,Berserker's Rascal Gloves,Armor,65,Masterwork,67
11814,Cleric's Rascal Gloves,Armor,65,Masterwork,67
11815,Valkyrie Rascal Gloves,Armor,65,Masterwork,67
11816,Carrion Rascal Gloves,Armor,65,Masterwork,67
11817,Knight's Rascal Gloves,Armor,65,Masterwork,67
11818,Rampager's Rascal Gloves,Armor,65,Masterwork,67
11819,Rascal Gloves,Armor,65,Masterwork,67
11820,Carrion Prowler Gloves,Armor,80,Masterwork,80
11821,Knight's Prowler Gloves,Armor,80,Masterwork,80
11822,Valkyrie Prowler Gloves,Armor,80,Masterwork,80
11823,Cleric's Prowler Gloves,Armor,80,Masterwork,80
11824,Prowler Gloves,Armor,80,Masterwork,80
11825,Berserker's Prowler Gloves,Armor,75,Fine,77
11826,Cleric's Prowler Gloves,Armor,75,Fine,77
11827,Valkyrie Prowler Gloves,Armor,70,Fine,72
11828,Carrion Prowler Gloves,Armor,70,Fine,72
11829,Knight's Prowler Gloves,Armor,70,Fine,72
11830,Berserker's Prowler Gloves,Armor,80,Masterwork,80
11831,Rampager's Prowler Gloves,Armor,75,Fine,77
11832,Prowler Gloves,Armor,75,Fine,77
11833,Rampager's Prowler Gloves,Armor,80,Masterwork,80
11834,Carrion Noble Gloves,Armor,80,Rare,160
11835,Cleric's Noble Gloves,Armor,80,Rare,160
11836,Noble Gloves,Armor,80,Rare,160
11837,Berserker's Noble Gloves,Armor,80,Rare,160
11838,Rampager's Noble Gloves,Armor,80,Rare,160
11839,Knight's Noble Gloves,Armor,80,Rare,160
11840,Valkyrie Noble Gloves,Armor,80,Rare,160
11841,Carrion Emblazoned Gloves,Armor,80,Exotic,240
11842,Cleric's Emblazoned Gloves,Armor,80,Exotic,240
11843,Emblazoned Gloves,Armor,80,Exotic,240
11844,Berserker's Emblazoned Gloves,Armor,80,Exotic,240
